step,x,y,z,vx,vy,mode,nearest_obs,action_x,action_y
1,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.874199396510495,2.9948231195249875,0.17616606585441102
2,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.922027407819574,2.9948231195249875,0.17616606585441102
3,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.85606299497987,2.9948231195249875,0.17616606585441102
4,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.780688948754708,2.9948231195249875,0.17616606585441102
5,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.848092015821884,2.9948231195249875,0.17616606585441102
6,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.841261557505288,2.9948231195249875,0.17616606585441102
7,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.815529805771707,2.9948231195249875,0.17616606585441102
8,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.865861135583348,2.9948231195249875,0.17616606585441102
9,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.77967282271387,2.9948231195249875,0.17616606585441102
10,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.8572106222772,2.9948231195249875,0.17616606585441102
11,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.89295534893613,2.9948231195249875,0.17616606585441102
12,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.849290340563428,2.9948231195249875,0.17616606585441102
13,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.77138859937587,2.9948231195249875,0.17616606585441102
14,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.8732055559343,2.9948231195249875,0.17616606585441102
15,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.768505598554356,2.9948231195249875,0.17616606585441102
16,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.820323132827546,2.9948231195249875,0.17616606585441102
17,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.80011114424104,2.9948231195249875,0.17616606585441102
18,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.82531532448643,2.9948231195249875,0.17616606585441102
19,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.830670405738207,2.9948231195249875,0.17616606585441102
20,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.793616547151682,2.9948231195249875,0.17616606585441102
21,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.88229166608863,2.9948231195249875,0.17616606585441102
22,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.795913133958024,2.9948231195249875,0.17616606585441102
23,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.850228397177965,2.9948231195249875,0.17616606585441102
24,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.810683793104634,2.9948231195249875,0.17616606585441102
25,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.876617813182225,2.9948231195249875,0.17616606585441102
26,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.790686383402463,2.9948231195249875,0.17616606585441102
27,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.865732013582008,2.9948231195249875,0.17616606585441102
28,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.76869189161249,2.9948231195249875,0.17616606585441102
29,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.830173348441527,2.9948231195249875,0.17616606585441102
30,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.80355165005778,2.9948231195249875,0.17616606585441102
31,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.915168390770045,2.9948231195249875,0.17616606585441102
32,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.85821495963474,2.9948231195249875,0.17616606585441102
33,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.815462544587017,2.9948231195249875,0.17616606585441102
34,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.880915443679008,2.9948231195249875,0.17616606585441102
35,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.854169650415162,2.9948231195249875,0.17616606585441102
36,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.83048709655787,2.9948231195249875,0.17616606585441102
37,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.886623527947492,2.9948231195249875,0.17616606585441102
38,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.81010671707971,2.9948231195249875,0.17616606585441102
39,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.88937965708594,2.9948231195249875,0.17616606585441102
40,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.905701328216985,2.9948231195249875,0.17616606585441102
41,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.723902923383015,2.9948231195249875,0.17616606585441102
42,0.0,0.0,-12.0,0.0,0.0,GLOBAL,28.803205563748428,2.9948231195249875,0.17616606585441102
