step,x,y,z,vx,vy,mode,nearest_obs,action_x,action_y
1,0.0,0.0,-13.06544017791748,0.0,0.0,DRL,28.798132916201826,2.0,-1.9861304759979248
2,0.052666518837213516,-0.05233565345406532,-13.23356819152832,0.0,0.0,DRL,28.73066910672355,2.0,-1.9861654043197632
3,0.3135097026824951,-0.3091169595718384,-13.366703033447266,0.0,0.0,DRL,28.43904266132585,2.0,-1.9857786893844604
4,0.7411044836044312,-0.7297689914703369,-13.412155151367188,0.0,0.0,DRL,28.138833016824343,2.0,-1.9837188720703125
5,1.2746704816818237,-1.2560348510742188,-13.417840957641602,0.0,0.0,DRL,27.629663442215687,2.0,-1.9628349542617798
6,1.880175232887268,-1.8540048599243164,-13.40018367767334,0.0,0.0,DRL,27.040198233741425,2.0,-1.8252326250076294
7,2.5214931964874268,-2.4824135303497314,-13.38142204284668,0.0,0.0,DRL,26.448802939936918,2.0,-0.21528232097625732
8,3.1929616928100586,-3.0777461528778076,-13.392627716064453,0.0,0.0,DRL,25.834098044697445,2.0,1.614391565322876
9,3.879488229751587,-3.431381940841675,-13.55720043182373,0.0,0.0,DRL,25.15707567688082,2.0,1.89646577835083
10,4.568783283233643,-3.4483754634857178,-13.73086166381836,0.0,0.0,DRL,24.543401261354564,2.0,1.9180731773376465
11,5.263269424438477,-3.2121424674987793,-13.81050968170166,0.0,0.0,DRL,23.81332960714717,2.0,1.8488678932189941
12,5.9662957191467285,-2.806370973587036,-13.816336631774902,0.0,0.0,DRL,23.085337079411772,2.0,1.4392147064208984
13,6.670368194580078,-2.3119611740112305,-13.790777206420898,0.0,0.0,DRL,22.29160815273257,2.0,-0.015401601791381836
14,7.3748459815979,-1.8421480655670166,-13.793237686157227,0.0,0.0,DRL,21.47194969678535,2.0,-1.4335311651229858
15,8.079354286193848,-1.5764877796173096,-13.904607772827148,0.0,0.0,DRL,20.776129329126025,2.0,-1.7792930603027344
16,8.783825874328613,-1.5922377109527588,-14.015803337097168,0.0,0.0,DRL,20.10979988253889,2.0,-1.7582842111587524
