step,x,y,z,vx,vy,mode,nearest_obs,action_x,action_y
1,0.0,0.0,-13.067892074584961,0.0,0.0,DRL,28.817567905697572,1.9999990463256836,-0.523566484451294
2,0.04737425968050957,-0.012418072670698166,-13.177653312683105,0.40467777848243713,-0.10556783527135849,DRL,28.88201290187204,1.9999988079071045,-0.4525061845779419
3,0.30112409591674805,-0.076027050614357,-13.232159614562988,0.9866935014724731,-0.23970328271389008,DRL,28.54346555653383,1.9999980926513672,-0.3157843351364136
4,0.7249018549919128,-0.17298194766044617,-13.245140075683594,1.3790019750595093,-0.29399099946022034,DRL,28.105022146661394,1.9999971389770508,-0.12890338897705078
5,1.264959692955017,-0.2753276526927948,-13.241050720214844,1.6261305809020996,-0.2661345601081848,DRL,27.63991736881058,1.9999969005584717,0.01850295066833496
6,1.867024302482605,-0.3565162420272827,-13.220564842224121,1.7665033340454102,-0.18549443781375885,DRL,26.98136457925533,1.9999966621398926,0.10377955436706543
7,2.5096027851104736,-0.40532800555229187,-13.20344066619873,1.8570773601531982,-0.08926061540842056,DRL,26.349272311374275,1.9999964237213135,0.1458597183227539
8,3.1814768314361572,-0.42228004336357117,-13.178265571594238,1.9051750898361206,-0.006771335378289223,DRL,25.64526306959276,1.9999957084655762,0.15855050086975098
9,3.866792678833008,-0.41305410861968994,-13.150764465332031,1.9335401058197021,0.05523290857672691,DRL,24.993852081289685,1.9999949932098389,0.14864301681518555
10,4.555441856384277,-0.3859817087650299,-13.130276679992676,1.9556443691253662,0.09393634647130966,DRL,24.325806032930117,1.9999942779541016,0.1268463134765625
11,5.250428199768066,-0.3490736782550812,-13.115839958190918,1.9696791172027588,0.11137266457080841,DRL,23.5623470373254,1.9999938011169434,0.08907008171081543
12,5.9493231773376465,-0.30934974551200867,-13.105659484863281,1.9781484603881836,0.11005813628435135,DRL,22.98349587818169,1.999993085861206,0.04927802085876465
13,6.650559902191162,-0.2728313207626343,-13.098483085632324,1.9832332134246826,0.09398392587900162,DRL,22.197799204310748,1.9999926090240479,0.0023818016052246094
14,7.357879161834717,-0.24362604320049286,-13.07291316986084,1.980889081954956,0.06738108396530151,DRL,21.50285408157493,1.999992847442627,-0.03506290912628174
15,8.06430435180664,-0.2252725064754486,-13.044482231140137,1.9785795211791992,0.03464013710618019,DRL,20.836769836014867,1.9999933242797852,-0.06282448768615723
16,8.770048141479492,-0.21872487664222717,-13.0161714553833,1.977074146270752,0.002017288003116846,DRL,20.076420250640187,1.9999942779541016,-0.08673417568206787
17,9.475375175476074,-0.22338834404945374,-12.987811088562012,1.9761964082717896,-0.02822009101510048,DRL,19.303443155341423,1.9999957084655762,-0.09901845455169678
18,10.180450439453125,-0.2379823476076126,-12.959381103515625,1.975616216659546,-0.05309059098362923,DRL,18.632687407589287,1.9999969005584717,-0.08639848232269287
19,10.880703926086426,-0.25982654094696045,-12.938470840454102,1.9806277751922607,-0.06828269362449646,DRL,17.925817005923136,1.999997615814209,-0.07383072376251221
20,11.582584381103516,-0.28510811924934387,-12.923931121826172,1.9845178127288818,-0.0730774775147438,DRL,17.250583619909733,1.9999985694885254,-0.03853714466094971
21,12.285571098327637,-0.3101482689380646,-12.913755416870117,1.9869781732559204,-0.06607087701559067,DRL,16.58547144145197,1.9999990463256836,-0.005936980247497559
22,12.989240646362305,-0.330796480178833,-12.90658950805664,1.9884331226348877,-0.04906817525625229,DRL,15.819354867044531,1.9999995231628418,0.04105329513549805
23,13.69802474975586,-0.34402281045913696,-12.88101577758789,1.9840213060379028,-0.02295074611902237,DRL,15.124223645613254,1.9999995231628418,0.10479068756103516
24,14.400638580322266,-0.3458278179168701,-12.859736442565918,1.985779047012329,0.014908545650541782,DRL,14.45845669184138,1.999999761581421,0.16040349006652832
