step,x,y,z,vx,vy,mode,nearest_obs,action_x,action_y
21,12.294483184814453,-2.641735553741455,-14.402837753295898,0.0,0.0,DRL,16.802116453779973,2.0,1.7313947677612305
22,12.99673080444336,-2.3507492542266846,-14.429028511047363,0.0,0.0,DRL,16.03060254574789,2.0,1.2271668910980225
23,13.704543113708496,-1.9456018209457397,-14.406987190246582,0.0,0.0,DRL,15.27908030733678,2.0,-0.4167078733444214
24,14.406574249267578,-1.5658286809921265,-14.422672271728516,0.0,0.0,DRL,14.56339053168364,2.0,-1.3911032676696777
25,15.109509468078613,-1.3885029554367065,-14.529515266418457,0.0,0.0,DRL,13.842496431462276,2.0,-1.5724278688430786
26,15.812838554382324,-1.4529005289077759,-14.620224952697754,0.0,0.0,DRL,13.08434704756503,2.0,-1.537204384803772
27,16.516368865966797,-1.7005053758621216,-14.6572847366333,0.0,0.0,DRL,12.396636399993174,2.0,-1.2950900793075562
28,17.220094680786133,-2.058265447616577,-14.660977363586426,0.0,0.0,DRL,11.74995836830935,2.0,-1.0289745330810547
29,17.923879623413086,-2.4556944370269775,-14.65621280670166,0.0,0.0,DRL,11.200844282034955,2.0,0.36232805252075195
30,18.627843856811523,-2.8072304725646973,-14.68802547454834,0.0,0.0,DRL,10.577677702280972,2.0,1.5147268772125244
31,19.331985473632812,-2.962017297744751,-14.80795669555664,0.0,0.0,DRL,9.948514580044794,2.0,1.2860755920410156
32,20.041961669921875,-2.884610652923584,-14.885645866394043,0.0,0.0,DRL,9.265523728474587,2.0,0.2872486114501953
33,20.74500274658203,-2.6897881031036377,-14.863786697387695,0.0,0.0,DRL,8.48136209726507,2.0,-0.9613065719604492
34,21.452449798583984,-2.5395560264587402,-14.874133110046387,0.0,0.0,DRL,7.785198017774982,2.0,-1.4015088081359863
35,22.154125213623047,-2.5636861324310303,-14.925249099731445,0.0,0.0,DRL,7.0450867410398255,2.0,-1.4544751644134521
36,22.861631393432617,-2.7589409351348877,-14.941375732421875,0.0,0.0,DRL,6.576996773877599,2.0,-1.0538984537124634
37,23.563478469848633,-3.0635569095611572,-14.92676067352295,0.0,0.0,DRL,6.046565935974624,2.0,-0.08653557300567627
38,24.26617431640625,-3.3779165744781494,-14.919644355773926,0.0,0.0,DRL,5.474505098141602,2.0,1.0646958351135254
39,24.9696044921875,-3.569094657897949,-14.978553771972656,0.0,0.0,DRL,4.975015981912973,2.0,1.3414392471313477
40,25.678264617919922,-3.5614712238311768,-15.030156135559082,0.0,0.0,DRL,4.488415750274153,2.0,0.9568243026733398
41,26.380756378173828,-3.3945348262786865,-15.031393051147461,0.0,0.0,DRL,3.852014650502114,2.0,-1.5453150272369385
42,27.0886173248291,-3.225618362426758,-15.06414794921875,0.0,0.0,DRL,3.1689227373081037,2.0,-1.9460210800170898
43,27.79543685913086,-3.2936198711395264,-15.16377067565918,0.0,0.0,DRL,2.794955126115392,2.0,-1.9466160535812378
44,28.496429443359375,-3.585270881652832,-15.213666915893555,0.0,0.0,DRL,2.6541385017507975,2.0,0.0
45,29.204288482666016,-3.975109577178955,-15.206049919128418,0.0,0.0,DRL,2.895034652726055,2.0,0.4101130962371826
46,29.92961311340332,-4.2553815841674805,-15.228167533874512,0.0,0.0,DRL,3.1873778488875892,2.0,1.8364577293395996
47,30.624794006347656,-4.326602458953857,-15.317331314086914,0.0,0.0,DRL,3.199507984275185,2.0,1.9010777473449707
48,31.31867790222168,-4.148066520690918,-15.402632713317871,0.0,0.0,DRL,3.2307640068876755,2.0,1.8643922805786133
49,32.01570129394531,-3.784634828567505,-15.432299613952637,0.0,0.0,DRL,3.078605372073216,2.0,1.5772523880004883
50,32.71526336669922,-3.3125312328338623,-15.429838180541992,0.0,0.0,DRL,3.201695509868118,2.0,0.15764641761779785
51,33.41651916503906,-2.8388290405273438,-15.442337036132812,0.0,0.0,DRL,3.3090830097053736,2.0,-1.9216840267181396
52,34.11902618408203,-2.5772578716278076,-15.623348236083984,0.0,0.0,DRL,3.5865616260054884,2.0,-1.9733576774597168
53,34.82142639160156,-2.6406543254852295,-15.803317070007324,0.0,0.0,DRL,4.33839170974722,2.0,-1.8707741498947144
54,35.52373123168945,-2.936234951019287,-15.874005317687988,0.0,0.0,DRL,5.124632685522825,2.0,0.14700007438659668
55,36.22654724121094,-3.3178048133850098,-15.883968353271484,0.0,0.0,DRL,5.967909552670835,2.0,1.9495782852172852
56,36.93437194824219,-3.5151331424713135,-16.025177001953125,0.0,0.0,DRL,6.637870637444978,2.0,1.9943885803222656
57,37.63568115234375,-3.4062466621398926,-16.162073135375977,0.0,0.0,DRL,7.208563299899447,2.0,1.9967947006225586
58,38.33733367919922,-3.074488878250122,-16.21575355529785,0.0,0.0,DRL,7.821519000880589,2.0,1.9985294342041016
59,39.03968048095703,-2.596497058868408,-16.229856491088867,0.0,0.0,DRL,8.269308470501272,2.0,1.9990553855895996
60,39.742340087890625,-2.028062343597412,-16.230379104614258,0.0,0.0,DRL,8.809620709272375,2.0,1.9986953735351562
61,40.44441223144531,-1.406818151473999,-16.207883834838867,0.0,0.0,DRL,9.418413389709118,2.0,1.9966490268707275
62,41.15129089355469,-0.7488873600959778,-16.180217742919922,0.0,0.0,DRL,10.076116306069615,2.0,1.9812192916870117
63,41.881072998046875,-0.04988297075033188,-16.15102767944336,0.0,0.0,DRL,10.670674769949096,2.0,1.7755722999572754
64,42.582088470458984,0.6256616115570068,-16.12176513671875,0.0,0.0,DRL,11.455864055944273,2.0,1.9502105712890625
65,43.28125762939453,1.2888175249099731,-16.09308624267578,0.0,0.0,DRL,12.199379585584479,2.0,1.599241018295288
66,43.977210998535156,1.9424517154693604,-16.07300567626953,0.0,0.0,DRL,12.838266779427997,2.0,-1.3341972827911377
67,44.676422119140625,2.462958812713623,-16.215341567993164,0.0,0.0,DRL,13.788376525420404,2.0,-1.9942975044250488
68,45.377254486083984,2.614588975906372,-16.474538803100586,0.0,0.0,DRL,14.467573539034548,2.0,-1.9993585348129272
69,46.078277587890625,2.4590559005737305,-16.619300842285156,0.0,0.0,DRL,15.0983436467774,2.0,-1.9993137121200562
70,46.77987289428711,2.093550443649292,-16.672786712646484,0.0,0.0,DRL,15.813894202038004,2.0,-1.997897744178772
71,47.482177734375,1.5936189889907837,-16.68907356262207,0.0,0.0,DRL,16.416086306272632,2.0,-1.9805711507797241
72,48.18993377685547,1.0092813968658447,-16.670639038085938,0.0,0.0,DRL,15.724427730980254,2.0,1.793464183807373
73,48.89188766479492,0.5168962478637695,-16.81885528564453,0.0,0.0,DRL,15.045381192831915,2.0,0.050942420959472656
74,49.594200134277344,0.3131258487701416,-16.911869049072266,0.0,0.0,DRL,14.375176250415047,2.0,1.992647647857666
75,50.30181121826172,0.28881266713142395,-16.991943359375,0.0,0.0,DRL,13.526400099162311,2.0,1.8745746612548828
76,51.003211975097656,0.5055490732192993,-17.066415786743164,0.0,0.0,DRL,12.903620260926035,2.0,1.9429190158843994
77,51.70525360107422,0.8959265947341919,-17.092193603515625,0.0,0.0,DRL,12.100235498026494,2.0,1.9817116260528564
78,52.41383743286133,1.4072914123535156,-17.098533630371094,0.0,0.0,DRL,11.508140227865738,2.0,1.9986910820007324
79,53.121826171875,1.9935895204544067,-17.07898712158203,0.0,0.0,DRL,10.893513283572354,2.0,1.9999570846557617
80,53.82286834716797,2.621574640274048,-17.053030014038086,0.0,0.0,DRL,10.34719641829773,2.0,1.980053186416626
81,54.528953552246094,3.283054828643799,-17.02519989013672,0.0,0.0,DRL,9.87899805044384,2.0,-1.4559788703918457
82,55.22985076904297,3.8321926593780518,-17.16666603088379,0.0,0.0,DRL,9.390560821584739,2.0,-1.9752277135849
83,55.93646240234375,4.005955219268799,-17.414669036865234,0.0,0.0,DRL,8.713655926626545,2.0,-1.97336745262146
84,56.64192581176758,3.8674867153167725,-17.53200912475586,0.0,0.0,DRL,7.951201210811203,2.0,-1.8953357934951782
85,57.34204864501953,3.520003318786621,-17.56011390686035,0.0,0.0,DRL,7.2750198436896065,2.0,-0.8283741474151611
86,58.04341506958008,3.074643850326538,-17.541973114013672,0.0,0.0,DRL,6.477370446475233,2.0,1.8841042518615723
87,58.75046157836914,2.755632162094116,-17.67434310913086,0.0,0.0,DRL,5.740470793792531,2.0,1.9991989135742188
88,59.45132064819336,2.773970603942871,-17.85721778869629,0.0,0.0,DRL,5.118692168009758,2.0,1.9987750053405762
89,60.157745361328125,3.044154167175293,-17.920984268188477,0.0,0.0,DRL,4.581905681763241,2.0,1.9760987758636475
90,60.858642578125,3.480621099472046,-17.930221557617188,0.0,0.0,DRL,4.229130218109901,2.0,1.3069162368774414
91,61.560489654541016,4.002020835876465,-17.913551330566406,0.0,0.0,DRL,4.167276928078446,2.0,-1.3650225400924683
92,62.26793670654297,4.4305806159973145,-18.014148712158203,0.0,0.0,DRL,4.002070293801558,2.0,-1.8015385866165161
93,62.97418975830078,4.5391645431518555,-18.184120178222656,0.0,0.0,DRL,3.877488978553306,2.0,-1.9153218269348145
94,63.67463684082031,4.3727126121521,-18.274852752685547,0.0,0.0,DRL,3.444468525161817,2.0,-1.8694684505462646
95,64.38111114501953,4.012974739074707,-18.29210662841797,0.0,0.0,DRL,2.87856425542158,2.0,-1.3187673091888428
96,65.08221435546875,3.552097797393799,-18.273456573486328,0.0,0.0,DRL,2.2936913943475545,2.0,0.0
97,65.78899383544922,3.108255624771118,-18.273025512695312,0.0,0.0,DRL,2.0147110260661556,2.0,1.931462287902832
98,66.49067687988281,2.88545298576355,-18.430692672729492,0.0,0.0,DRL,2.1608591022048094,2.0,1.1672804355621338
99,67.19288635253906,2.938441753387451,-18.519454956054688,0.0,0.0,DRL,2.5934291150040396,2.0,-1.6234664916992188
100,67.89567565917969,3.0579211711883545,-18.55415916442871,0.0,0.0,DRL,3.0609357106021733,2.0,-1.9803990125656128
101,68.59878540039062,2.9598729610443115,-18.66994285583496,0.0,0.0,DRL,3.5830376647850204,2.0,-1.9968794584274292
102,69.30721282958984,2.645406484603882,-18.713579177856445,0.0,0.0,DRL,3.916669970151405,2.0,-1.9988025426864624
103,70.01463317871094,2.179666757583618,-18.712156295776367,0.0,0.0,DRL,4.342095429146131,2.0,-1.9994957447052002
104,70.72708129882812,1.613357663154602,-18.693531036376953,0.0,0.0,DRL,4.8075255726916515,2.0,-1.9997082948684692
105,71.42692565917969,0.9991843700408936,-18.668764114379883,0.0,0.0,DRL,5.3271046081270335,2.0,-1.9983983039855957
106,72.12744140625,0.34994152188301086,-18.64920425415039,0.0,0.0,DRL,6.025651854381877,2.0,-1.9844697713851929
107,72.83391571044922,-0.3250613510608673,-18.622081756591797,0.0,0.0,DRL,6.619940708186699,2.0,1.1502437591552734
108,73.53496551513672,-0.8970221281051636,-18.739194869995117,0.0,0.0,DRL,7.396561440928794,2.0,1.8367984294891357
109,74.23717498779297,-1.1082327365875244,-18.989688873291016,0.0,0.0,DRL,8.203164575141349,2.0,1.8801770210266113
110,74.9453353881836,-1.007487416267395,-19.136241912841797,0.0,0.0,DRL,8.874310824060741,2.0,1.8027658462524414
111,75.64679718017578,-0.6997626423835754,-19.165508270263672,0.0,0.0,DRL,9.49785094327217,2.0,1.588014841079712
112,76.34844970703125,-0.26814988255500793,-19.154359817504883,0.0,0.0,DRL,10.156509152577154,2.0,1.0018444061279297
113,77.05074310302734,0.20497027039527893,-19.137493133544922,0.0,0.0,DRL,10.841290799089226,2.0,-1.9821743965148926
114,77.75385284423828,0.5369961857795715,-19.29794692993164,0.0,0.0,DRL,11.618442617906462,2.0,-1.9767909049987793
115,78.45661926269531,0.5235761404037476,-19.504060745239258,0.0,0.0,DRL,12.410878564880136,2.0,-1.8557630777359009
116,79.15882873535156,0.26182717084884644,-19.584857940673828,0.0,0.0,DRL,13.035398464773934,2.0,-1.4928518533706665
117,79.86173248291016,-0.1453712284564972,-19.59613800048828,0.0,0.0,DRL,13.728475552507348,2.0,-1.5692297220230103
118,80.5648422241211,-0.6135761737823486,-19.594642639160156,0.0,0.0,DRL,14.504253045337833,2.0,-0.9825258255004883
119,81.26795196533203,-1.0991016626358032,-19.592477798461914,0.0,0.0,DRL,15.170554231148973,2.0,-0.08062529563903809
120,81.97164154052734,-1.5191954374313354,-19.619163513183594,0.0,0.0,DRL,15.853736895365463,2.0,1.5791597366333008
121,82.67565155029297,-1.7467001676559448,-19.754901885986328,0.0,0.0,DRL,16.625897268558937,2.0,1.9237322807312012
122,83.37926483154297,-1.6896865367889404,-19.906219482421875,0.0,0.0,DRL,17.242811970564734,2.0,1.9023432731628418
123,84.0823745727539,-1.4046950340270996,-19.980255126953125,0.0,0.0,DRL,17.987112918340006,2.0,1.8522047996520996
124,84.79144287109375,-0.9658511877059937,-20.004615783691406,0.0,0.0,DRL,18.599636589296594,2.0,1.5332119464874268
125,85.48859405517578,-0.45553070306777954,-20.0054988861084,0.0,0.0,DRL,19.344059383230356,2.0,0.19765162467956543
126,86.1917495727539,0.040670592337846756,-20.027984619140625,0.0,0.0,DRL,20.14278637606652,2.0,1.9585919380187988
127,86.90025329589844,0.46139654517173767,-20.007863998413086,0.0,0.0,DRL,20.74284309137609,2.0,1.9865517616271973
128,87.60246276855469,0.9435406923294067,-20.000934600830078,0.0,0.0,DRL,21.42566983249112,2.0,1.98779296875
129,88.30484771728516,1.5055174827575684,-19.99399185180664,0.0,0.0,DRL,22.197828892981253,2.0,1.8158082962036133
130,89.0079574584961,2.1169753074645996,-19.98428726196289,0.0,0.0,DRL,22.9418785402491,2.0,-0.8491659164428711
131,89.71588134765625,2.6621434688568115,-20.059953689575195,0.0,0.0,DRL,23.71431275309911,2.0,-1.918471097946167
132,90.4180679321289,2.874199390411377,-20.284910202026367,0.0,0.0,DRL,24.41412475358924,2.0,-1.9676893949508667
133,91.12027740478516,2.768345594406128,-20.435813903808594,0.0,0.0,DRL,25.039340422838535,2.0,-1.9365016222000122
134,91.8224868774414,2.441535234451294,-20.491357803344727,0.0,0.0,DRL,25.849498594877698,2.0,-1.74754798412323
135,92.53104400634766,1.9750187397003174,-20.50013542175293,0.0,0.0,DRL,26.503978232590306,2.0,-0.990602970123291
136,93.23307800292969,1.467666506767273,-20.475622177124023,0.0,0.0,DRL,27.076899485295105,2.0,0.5643219947814941
137,93.93521118164062,1.0511547327041626,-20.521602630615234,0.0,0.0,DRL,27.82205252631678,2.0,1.5508604049682617
138,94.63821411132812,0.8789569139480591,-20.657575607299805,0.0,0.0,DRL,28.45602100492578,2.0,1.5823123455047607
139,95.34132385253906,0.9625133275985718,-20.752527236938477,0.0,0.0,DRL,29.234838816478955,2.0,0.646003246307373
140,96.04454803466797,1.1982979774475098,-20.756193161010742,0.0,0.0,DRL,29.88104324278081,2.0,-1.4337586164474487
141,96.7485580444336,1.3924145698547363,-20.820466995239258,0.0,0.0,DRL,30.65985505565251,2.0,-1.8933868408203125
142,97.45256805419922,1.3437445163726807,-20.950275421142578,0.0,0.0,DRL,31.33691584740288,2.0,-1.9209192991256714
143,98.15607452392578,1.0695151090621948,-21.0247802734375,0.0,0.0,DRL,32.01509944515211,2.0,-1.8428770303726196
144,98.85918426513672,0.6416627764701843,-21.049604415893555,0.0,0.0,DRL,32.74076677070701,0.0,-1.5402252674102783
