step,x,y,z,vx,vy,mode,nearest_obs,action_x,action_y
1,0.0,0.0,-13.06544017791748,0.0,0.0,DRL,28.858801950675925,2.0,2.0
2,0.05241716280579567,0.05244963616132736,-13.233829498291016,0.0,0.0,DRL,28.787298960057555,2.0,2.0
3,0.31302279233932495,0.31077054142951965,-13.36826229095459,0.0,0.0,DRL,28.521144200260515,2.0,2.0
4,0.7404431104660034,0.7341652512550354,-13.414368629455566,0.0,0.0,DRL,28.01622507244362,2.0,2.0
5,1.2738913297653198,1.2640618085861206,-13.420354843139648,0.0,0.0,DRL,27.56016212900406,2.0,2.0
6,1.8793354034423828,1.8670388460159302,-13.403194427490234,0.0,0.0,DRL,27.00393345174578,2.0,2.0
7,2.5195417404174805,2.505730390548706,-13.378637313842773,0.0,0.0,DRL,26.419855591102877,2.0,1.9999990463256836
8,3.189075231552124,3.1743524074554443,-13.351509094238281,0.0,0.0,DRL,25.80471203622056,2.0,1.9999816417694092
9,3.8728859424591064,3.857621192932129,-13.323464393615723,0.0,0.0,DRL,25.25132884310764,2.0,1.9998769760131836
10,4.565165042877197,4.5495805740356445,-13.295044898986816,0.0,0.0,DRL,24.644234640150774,2.0,0.0
11,5.262709617614746,5.185837268829346,-13.324224472045898,0.0,0.0,DRL,24.13155490969814,2.0,0.0
12,5.958564281463623,5.615529537200928,-13.38190746307373,0.0,0.0,DRL,23.569470626987453,2.0,0.0
13,6.662262916564941,5.885761737823486,-13.388236045837402,0.0,0.0,DRL,22.945754647904096,2.0,0.0
14,7.366408824920654,6.049018383026123,-13.371923446655273,0.0,0.0,DRL,22.254691970526036,2.0,0.0
15,8.070757865905762,6.146669864654541,-13.347776412963867,0.0,0.0,DRL,21.639927634728576,2.0,0.0
16,8.770572662353516,6.2043375968933105,-13.328265190124512,0.0,0.0,DRL,20.988274781737797,2.0,0.0
17,9.476859092712402,6.23911190032959,-13.301377296447754,0.0,0.0,DRL,20.30708983787796,2.0,0.0
18,10.177972793579102,6.2596330642700195,-13.280316352844238,0.0,0.0,DRL,19.67533032233716,2.0,0.0
19,10.880383491516113,6.271848201751709,-13.265634536743164,0.0,0.0,DRL,19.013682515063902,2.0,0.0
20,11.594331741333008,6.279264450073242,-13.238761901855469,0.0,0.0,DRL,18.27214743300884,2.0,0.0
