step,x,y,z,vx,vy,mode,nearest_obs,action_x,action_y
1,0.0,0.0,-13.063920021057129,0.0,0.0,DRL,28.930064331537903,2.0,-1.9842782020568848
2,0.05198539048433304,-0.051607806235551834,-13.23333740234375,0.0,0.0,DRL,28.835412031625747,2.0,-1.9845294952392578
3,0.31207573413848877,-0.3073967397212982,-13.366703033447266,0.0,0.0,DRL,28.422342367331968,2.0,-1.9859204292297363
4,0.736746072769165,-0.724828839302063,-13.418098449707031,0.0,0.0,DRL,28.04998046134698,2.0,-1.9824612140655518
5,1.2710957527160645,-1.251556634902954,-13.428406715393066,0.0,0.0,DRL,27.576343761088904,2.0,-1.9636601209640503
6,1.873342514038086,-1.8460325002670288,-13.424875259399414,0.0,0.0,DRL,27.086484832044786,2.0,-1.8276163339614868
7,2.5164542198181152,-2.4761576652526855,-13.417381286621094,0.0,0.0,DRL,26.44326628207244,2.0,-0.26795148849487305
8,3.1846044063568115,-3.069920301437378,-13.4462251663208,0.0,0.0,DRL,25.88302315654092,2.0,1.6011848449707031
9,3.8692233562469482,-3.426771402359009,-13.636309623718262,0.0,0.0,DRL,25.14126624055207,2.0,1.8984158039093018
10,4.561922550201416,-3.4492223262786865,-13.834127426147461,0.0,0.0,DRL,24.60032931430267,2.0,1.916813611984253
11,5.258467674255371,-3.2164206504821777,-13.9295015335083,0.0,0.0,DRL,23.840945617181312,2.0,1.849987506866455
12,5.957653522491455,-2.8136518001556396,-13.961054801940918,0.0,0.0,DRL,23.143754443107873,2.0,1.5071125030517578
