step,x,y,z,vx,vy,mode,nearest_obs,action_x,action_y
1,0.0,0.0,-13.06337833404541,0.0,0.0,DRL,28.878633525054518,2.0,-1.9855537414550781
2,0.05232943966984749,-0.05198407545685768,-13.233418464660645,0.0,0.0,DRL,28.785642223221938,2.0,-1.9859046936035156
3,0.3128054738044739,-0.30832839012145996,-13.366714477539062,0.0,0.0,DRL,28.592016115956117,2.0,-1.983781099319458
4,0.7376874685287476,-0.7261670231819153,-13.417856216430664,0.0,0.0,DRL,28.143044730180662,2.0,-1.9812877178192139
5,1.2721657752990723,-1.2529760599136353,-13.42802906036377,0.0,0.0,DRL,27.516037345904564,2.0,-1.9635438919067383
6,1.8744924068450928,-1.8473554849624634,-13.424464225769043,0.0,0.0,DRL,27.04886480439275,2.0,-1.829284429550171
7,2.517652988433838,-2.4774227142333984,-13.416976928710938,0.0,0.0,DRL,26.46810398177849,2.0,-0.260082483291626
8,3.185837745666504,-3.0710225105285645,-13.44615650177002,0.0,0.0,DRL,25.94011820228869,2.0,1.6153030395507812
9,3.8704917430877686,-3.426377534866333,-13.637847900390625,0.0,0.0,DRL,25.195145127700986,2.0,1.885444164276123
10,4.563188076019287,-3.447467803955078,-13.834396362304688,0.0,0.0,DRL,24.461382670563616,2.0,1.9173955917358398
11,5.259744167327881,-3.2145328521728516,-13.92900562286377,0.0,0.0,DRL,23.794829546796084,2.0,1.850724697113037
12,5.958942890167236,-2.811802387237549,-13.960580825805664,0.0,0.0,DRL,23.062184251118055,2.0,1.5070629119873047
13,6.659882068634033,-2.3174266815185547,-13.96202564239502,0.0,0.0,DRL,22.337264090178614,2.0,-0.019417524337768555
14,7.361976623535156,-1.8421282768249512,-13.990370750427246,0.0,0.0,DRL,21.645566536534606,2.0,-1.462332010269165
15,8.064981460571289,-1.57423996925354,-14.137283325195312,0.0,0.0,DRL,20.82997371721585,2.0,-1.7891710996627808
16,8.768119812011719,-1.592507243156433,-14.286705017089844,0.0,0.0,DRL,20.114244482531564,2.0,-1.7533923387527466
17,9.471171379089355,-1.835731029510498,-14.357450485229492,0.0,0.0,DRL,19.53828689576048,2.0,-1.2514499425888062
18,10.17443561553955,-2.2115213871002197,-14.366589546203613,0.0,0.0,DRL,18.85266383191576,2.0,0.4003119468688965
19,10.878029823303223,-2.5802223682403564,-14.397164344787598,0.0,0.0,DRL,18.125139636730328,2.0,1.6004047393798828
20,11.586491584777832,-2.750014066696167,-14.506421089172363,0.0,0.0,DRL,17.484786882915774,2.0,1.8224332332611084
21,12.294422149658203,-2.65238094329834,-14.60648250579834,0.0,0.0,DRL,16.78468882791697,2.0,1.6800916194915771
22,12.990922927856445,-2.359365224838257,-14.639693260192871,0.0,0.0,DRL,16.011607110823817,2.0,1.2503142356872559
23,13.693900108337402,-1.9563597440719604,-14.63359260559082,0.0,0.0,DRL,15.215653836741655,2.0,-0.37731051445007324
24,14.39731502532959,-1.5728164911270142,-14.66027545928955,0.0,0.0,DRL,14.472926865882027,2.0,-1.4751687049865723
25,15.1011323928833,-1.3931968212127686,-14.783575057983398,0.0,0.0,DRL,13.810349419043112,2.0,-1.611041784286499
26,15.80487060546875,-1.463702917098999,-14.886651039123535,0.0,0.0,DRL,13.091562907055525,2.0,-1.5768650770187378
27,16.508625030517578,-1.7209327220916748,-14.92934513092041,0.0,0.0,DRL,12.46937917974498,2.0,-1.2236759662628174
28,17.21240997314453,-2.0869336128234863,-14.933748245239258,0.0,0.0,DRL,11.77685242694414,2.0,-0.557138204574585
29,17.91626739501953,-2.471444845199585,-14.934000015258789,0.0,0.0,DRL,11.21845099576376,2.0,0.4848332405090332
30,18.620281219482422,-2.76961350440979,-14.975882530212402,0.0,0.0,DRL,10.599563933621697,2.0,1.4532523155212402
31,19.32451629638672,-2.8754043579101562,-15.078262329101562,0.0,0.0,DRL,9.870927245759328,2.0,1.214846134185791
32,20.033666610717773,-2.7769076824188232,-15.11189079284668,0.0,0.0,DRL,9.1933360824591,2.0,-0.21743035316467285
33,20.736560821533203,-2.5885183811187744,-15.090901374816895,0.0,0.0,DRL,8.465558014407115,2.0,-1.1700096130371094
34,21.446062088012695,-2.4950361251831055,-15.128652572631836,0.0,0.0,DRL,7.7641125407968925,2.0,-1.5211271047592163
35,22.144031524658203,-2.584948778152466,-15.18625259399414,0.0,0.0,DRL,7.154592195466545,2.0,-1.3950653076171875
36,22.848041534423828,-2.8344929218292236,-15.21054458618164,0.0,0.0,DRL,6.490956957673375,2.0,-0.6919882297515869
37,23.552051544189453,-3.1627023220062256,-15.205215454101562,0.0,0.0,DRL,5.958490340774511,2.0,0.5588934421539307
38,24.256227493286133,-3.441169023513794,-15.23754596710205,0.0,0.0,DRL,5.487909842508872,2.0,1.4158940315246582
39,24.96046257019043,-3.53493332862854,-15.331930160522461,0.0,0.0,DRL,5.036116973987701,2.0,1.3343324661254883
40,25.664697647094727,-3.423017740249634,-15.393904685974121,0.0,0.0,DRL,4.342684995744159,2.0,-0.8633877038955688
41,26.36888885498047,-3.235450267791748,-15.4108304977417,0.0,0.0,DRL,3.725372705690337,2.0,-1.866082787513733
42,27.077844619750977,-3.2182769775390625,-15.499687194824219,0.0,0.0,DRL,3.2930249050655935,2.0,-1.9389418363571167
43,27.780115127563477,-3.4383602142333984,-15.571069717407227,0.0,0.0,DRL,2.9735743925935036,2.0,-1.7988834381103516
44,28.482746124267578,-3.829792022705078,-15.589497566223145,0.0,0.0,DRL,2.935022855057576,2.0,0.0
45,29.185806274414062,-4.269120693206787,-15.594491004943848,0.0,0.0,DRL,3.25714260782162,2.0,1.7133159637451172
46,29.889328002929688,-4.514624118804932,-15.746038436889648,0.0,0.0,DRL,3.3264293691183062,2.0,1.938107967376709
47,30.592628479003906,-4.45770263671875,-15.9055814743042,0.0,0.0,DRL,3.365111899565408,2.0,1.9452824592590332
48,31.29566192626953,-4.168334007263184,-15.979812622070312,0.0,0.0,DRL,3.206182933345871,2.0,1.8671340942382812
49,31.99877166748047,-3.7264175415039062,-16.002464294433594,0.0,0.0,DRL,3.0579531810526226,2.0,1.476444959640503
50,32.717041015625,-3.196585178375244,-15.97896671295166,0.0,0.0,DRL,2.9877605359717303,2.0,-1.3228309154510498
51,33.41679763793945,-2.7631754875183105,-16.07581329345703,0.0,0.0,DRL,3.2055043700993737,2.0,-1.9311188459396362
52,34.11794662475586,-2.6554460525512695,-16.28309440612793,0.0,0.0,DRL,3.811718528102692,2.0,-1.948062539100647
53,34.81940841674805,-2.832362174987793,-16.400495529174805,0.0,0.0,DRL,4.417970384726152,2.0,-1.6793056726455688
54,35.52143859863281,-3.1957952976226807,-16.429990768432617,0.0,0.0,DRL,5.188844764943193,2.0,1.2197022438049316
55,36.22430419921875,-3.5667290687561035,-16.496923446655273,0.0,0.0,DRL,6.029122469176336,2.0,1.9857118129730225
56,36.92756652832031,-3.6520185470581055,-16.691879272460938,0.0,0.0,DRL,6.680556719689195,2.0,1.9966917037963867
57,37.63030242919922,-3.456439971923828,-16.81422996520996,0.0,0.0,DRL,7.254282016930377,2.0,1.9973936080932617
58,38.33296203613281,-3.066121816635132,-16.86125946044922,0.0,0.0,DRL,7.779655891729079,2.0,1.9983792304992676
59,39.036048889160156,-2.5512900352478027,-16.876312255859375,0.0,0.0,DRL,8.221174368563833,2.0,1.9987587928771973
