step,x,y,z,vx,vy,mode,nearest_obs,action_x,action_y
1,0.0,0.0,-13.06544017791748,0.0,0.0,DRL,28.846283045591488,2.0,-1.9851443767547607
2,0.05232691019773483,-0.05197087675333023,-13.232966423034668,0.0,0.0,DRL,28.813253432155626,2.0,-1.9852908849716187
3,0.3127967119216919,-0.30825114250183105,-13.366215705871582,0.0,0.0,DRL,28.53082083723285,2.0,-1.9845846891403198
4,0.740160346031189,-0.7284613847732544,-13.411748886108398,0.0,0.0,DRL,28.06616042242092,2.0,-1.9817365407943726
5,1.2770473957061768,-1.2576905488967896,-13.411395072937012,0.0,0.0,DRL,27.650445767055214,2.0,-1.9615402221679688
6,1.8814959526062012,-1.8542084693908691,-13.392931938171387,0.0,0.0,DRL,27.020533380753367,2.0,-1.8201152086257935
7,2.5265419483184814,-2.4857585430145264,-13.366887092590332,0.0,0.0,DRL,26.37525346523313,2.0,-0.21841490268707275
8,3.196416139602661,-3.0786287784576416,-13.376496315002441,0.0,0.0,DRL,25.792882015356703,2.0,1.6127769947052002
9,3.8779947757720947,-3.4264581203460693,-13.550127029418945,0.0,0.0,DRL,25.186552164132817,2.0,1.893876552581787
10,4.573737621307373,-3.448359251022339,-13.711874961853027,0.0,0.0,DRL,24.490141063721243,2.0,1.917281150817871
11,5.278110027313232,-3.213609218597412,-13.773789405822754,0.0,0.0,DRL,23.852939094316895,2.0,1.8476099967956543
12,5.978623867034912,-2.8104441165924072,-13.777399063110352,0.0,0.0,DRL,23.05255000071837,2.0,1.506075382232666
13,6.680972576141357,-2.315896511077881,-13.75295352935791,0.0,0.0,DRL,22.379402055092676,2.0,-0.030440449714660645
14,7.379599094390869,-1.8445661067962646,-13.762540817260742,0.0,0.0,DRL,21.559376831816273,2.0,-1.4313254356384277
15,8.080565452575684,-1.5785707235336304,-13.892316818237305,0.0,0.0,DRL,20.730272092611887,2.0,-1.7807587385177612
16,8.787599563598633,-1.5902148485183716,-14.00831413269043,0.0,0.0,DRL,20.07098607273363,2.0,-1.7596420049667358
17,9.493928909301758,-1.8281235694885254,-14.04858684539795,0.0,0.0,DRL,19.445411401564176,2.0,-1.2495183944702148
18,10.194881439208984,-2.1987152099609375,-14.036245346069336,0.0,0.0,DRL,18.715535873388045,2.0,0.3924753665924072
19,10.897002220153809,-2.5639376640319824,-14.050797462463379,0.0,0.0,DRL,18.164256384319632,2.0,1.571498155593872
20,11.604601860046387,-2.7322497367858887,-14.153848648071289,0.0,0.0,DRL,17.399755145269445,2.0,1.8070697784423828
21,12.311094284057617,-2.6397857666015625,-14.240720748901367,0.0,0.0,DRL,16.715940243999906,2.0,1.722313404083252
22,13.017048835754395,-2.346789836883545,-14.261887550354004,0.0,0.0,DRL,15.956146754076753,2.0,1.1865897178649902
23,13.722790718078613,-1.9432995319366455,-14.238235473632812,0.0,0.0,DRL,15.22643860281731,2.0,-0.4277719259262085
24,14.42824649810791,-1.565486192703247,-14.248162269592285,0.0,0.0,DRL,14.5461866929585,2.0,-1.4874603748321533
25,15.133347511291504,-1.3946864604949951,-14.345129013061523,0.0,0.0,DRL,13.708968236453758,2.0,-1.5676872730255127
26,15.83332633972168,-1.4716147184371948,-14.42238998413086,0.0,0.0,DRL,13.096770103471911,2.0,-1.5221062898635864
27,16.534727096557617,-1.7277389764785767,-14.447339057922363,0.0,0.0,DRL,12.467353298850899,2.0,-1.1996991634368896
28,17.242149353027344,-2.0883007049560547,-14.42702865600586,0.0,0.0,DRL,11.803623015352949,2.0,-0.452828049659729
29,17.948715209960938,-2.4629769325256348,-14.402965545654297,0.0,0.0,DRL,11.169662474312984,2.0,0.4064610004425049
