step,x,y,z,vx,vy,mode,nearest_obs,action_x,action_y
1,0.0,0.0,-13.06544017791748,0.0,0.0,DRL,28.804157052420983,2.0,-1.986082911491394
2,0.052332617342472076,-0.05200107395648956,-13.233022689819336,0.0,0.0,DRL,28.810828286470873,2.0,-1.9852550029754639
3,0.3127996623516083,-0.3083737790584564,-13.366277694702148,0.0,0.0,DRL,28.595163393672923,2.0,-1.9830045700073242
4,0.7376711368560791,-0.7261646389961243,-13.417365074157715,0.0,0.0,DRL,28.163511505580722,2.0,-1.980697512626648
5,1.272143840789795,-1.2528525590896606,-13.427520751953125,0.0,0.0,DRL,27.564825717772084,2.0,-1.9631093740463257
6,1.8782111406326294,-1.8507671356201172,-13.410385131835938,0.0,0.0,DRL,27.016799633439504,2.0,-1.8236432075500488
7,2.5243024826049805,-2.483426332473755,-13.384215354919434,0.0,0.0,DRL,26.472790599118614,2.0,-0.21047532558441162
8,3.190248489379883,-3.072403907775879,-13.401599884033203,0.0,0.0,DRL,25.831374535708758,2.0,1.6183793544769287
9,3.8774921894073486,-3.426018476486206,-13.568365097045898,0.0,0.0,DRL,25.083975995322334,2.0,1.895989179611206
10,4.5673065185546875,-3.4429337978363037,-13.741898536682129,0.0,0.0,DRL,24.55457473781117,2.0,1.9167981147766113
11,5.262122631072998,-3.2066943645477295,-13.821162223815918,0.0,0.0,DRL,23.769182186007775,2.0,1.8317792415618896
12,5.965357780456543,-2.801543951034546,-13.826213836669922,0.0,0.0,DRL,23.03169904518126,2.0,1.48399019241333
13,6.664548873901367,-2.310960292816162,-13.807304382324219,0.0,0.0,DRL,22.229732645505376,2.0,-0.033417344093322754
14,7.370353698730469,-1.8374912738800049,-13.811244010925293,0.0,0.0,DRL,21.539233496247814,2.0,-1.4648810625076294
15,8.07571029663086,-1.5717177391052246,-13.926976203918457,0.0,0.0,DRL,20.80937758545846,2.0,-1.79346764087677
16,8.780664443969727,-1.590717077255249,-14.040404319763184,0.0,0.0,DRL,20.228829359406156,2.0,-1.798049807548523
17,9.479659080505371,-1.8337913751602173,-14.081438064575195,0.0,0.0,DRL,19.475684720958064,2.0,-1.2408075332641602
18,10.1847505569458,-2.2137813568115234,-14.062920570373535,0.0,0.0,DRL,18.753139291952294,2.0,0.4279499053955078
19,10.889861106872559,-2.5840344429016113,-14.069008827209473,0.0,0.0,DRL,18.207740179841313,2.0,1.6032471656799316
20,11.590311050415039,-2.743784189224243,-14.184457778930664,0.0,0.0,DRL,17.439926470774395,2.0,1.8170559406280518
