step,x,y,z,vx,vy,mode,nearest_obs,action_x,action_y
1,0.0,0.0,-13.065874099731445,0.0,0.0,DRL,28.903113742065,2.0,-1.9849408864974976
2,0.05232573673129082,-0.051964353770017624,-13.233391761779785,0.0,0.0,DRL,28.76596802583847,2.0,-1.985923171043396
3,0.3109881579875946,-0.30645662546157837,-13.367432594299316,0.0,0.0,DRL,28.461171084569713,2.0,-1.9855566024780273
4,0.7508330345153809,-0.738983154296875,-13.413728713989258,0.0,0.0,DRL,28.138785795868596,2.0,-1.980995535850525
5,1.2830480337142944,-1.2637079954147339,-13.411663055419922,0.0,0.0,DRL,27.585128688416425,2.0,-1.960656762123108
6,1.8817754983901978,-1.854588270187378,-13.400619506835938,0.0,0.0,DRL,27.108050375270068,2.0,-1.8179774284362793
7,2.5266952514648438,-2.4858884811401367,-13.375711441040039,0.0,0.0,DRL,26.42516308633125,2.0,-0.24089252948760986
8,3.191962718963623,-3.0746021270751953,-13.391216278076172,0.0,0.0,DRL,25.893403002249833,2.0,1.6159863471984863
9,3.874871015548706,-3.4253275394439697,-13.57154369354248,0.0,0.0,DRL,25.17590222161927,2.0,1.8954477310180664
10,4.571482181549072,-3.4498677253723145,-13.736035346984863,0.0,0.0,DRL,24.554048411251326,2.0,1.918410301208496
11,5.266387939453125,-3.2194812297821045,-13.803900718688965,0.0,0.0,DRL,23.8671208181966,2.0,1.8341610431671143
12,5.9646100997924805,-2.8191521167755127,-13.81689739227295,0.0,0.0,DRL,23.016637872337093,2.0,1.5212955474853516
13,6.6649932861328125,-2.3274753093719482,-13.80643367767334,0.0,0.0,DRL,22.309459370158756,2.0,0.022580385208129883
14,7.366758823394775,-1.851835012435913,-13.824248313903809,0.0,0.0,DRL,21.62746173833827,2.0,-1.4338703155517578
15,8.06959056854248,-1.5785099267959595,-13.961740493774414,0.0,0.0,DRL,20.82307809438436,2.0,-1.779872179031372
16,8.777680397033691,-1.5840939283370972,-14.081609725952148,0.0,0.0,DRL,20.08221176299765,2.0,-1.762973427772522
17,9.484638214111328,-1.8179903030395508,-14.123514175415039,0.0,0.0,DRL,19.454361513343407,2.0,-1.2780317068099976
18,10.191000938415527,-2.189453601837158,-14.106437683105469,0.0,0.0,DRL,18.833010094264615,2.0,0.3223457336425781
19,10.892097473144531,-2.5575268268585205,-14.11258602142334,0.0,0.0,DRL,18.14772285985502,2.0,1.54874849319458
20,11.594511032104492,-2.7308521270751953,-14.226811408996582,0.0,0.0,DRL,17.46666300206935,2.0,1.7672526836395264
21,12.308401107788086,-2.647437334060669,-14.315866470336914,0.0,0.0,DRL,16.761524082045753,2.0,1.7334213256835938
22,13.009444236755371,-2.3664066791534424,-14.338526725769043,0.0,0.0,DRL,15.9716920305015,2.0,1.232438564300537
23,13.71080493927002,-1.9705398082733154,-14.322591781616211,0.0,0.0,DRL,15.272694640817667,2.0,-0.3394773006439209
24,14.417917251586914,-1.587662935256958,-14.328368186950684,0.0,0.0,DRL,14.525768564766134,2.0,-1.4184072017669678
25,15.124092102050781,-1.4021997451782227,-14.419268608093262,0.0,0.0,DRL,13.7636492116439,2.0,-1.5871740579605103
26,15.829655647277832,-1.462502360343933,-14.490177154541016,0.0,0.0,DRL,13.13484367572509,2.0,-1.5414149761199951
27,16.530113220214844,-1.7083152532577515,-14.510725021362305,0.0,0.0,DRL,12.344635951427398,2.0,-1.349282145500183
28,17.231882095336914,-2.0669171810150146,-14.504056930541992,0.0,0.0,DRL,11.800765960775076,2.0,-0.6290684938430786
29,17.934537887573242,-2.458249092102051,-14.493338584899902,0.0,0.0,DRL,11.102727947035262,2.0,0.7241811752319336
30,18.642452239990234,-2.764526605606079,-14.5249605178833,0.0,0.0,DRL,10.603632186981837,2.0,1.2539324760437012
