step,x,y,z,vx,vy,mode,nearest_obs,action_x,action_y
1,-1.7552292627155686e-13,1.0964833878910393e-14,-13.059097290039062,0.0,0.0,DRL,28.848714450143444,2.0,-1.985473871231079
2,0.0523289293050766,-0.05198148265480995,-13.226635932922363,0.0,0.0,DRL,28.79753861304566,2.0,-1.9857467412948608
3,0.31579408049583435,-0.3112511932849884,-13.360647201538086,0.0,0.0,DRL,28.56020494268996,2.0,-1.9840788841247559
4,0.7401638031005859,-0.728579044342041,-13.405425071716309,0.0,0.0,DRL,28.036541253867387,2.0,-1.9822624921798706
5,1.2735849618911743,-1.2544156312942505,-13.411110877990723,0.0,0.0,DRL,27.576401354596904,2.0,-1.9616001844406128
6,1.875140905380249,-1.8481143712997437,-13.404521942138672,0.0,0.0,DRL,27.044706230577635,2.0,-1.8253761529922485
7,2.5220279693603516,-2.4816977977752686,-13.380080223083496,0.0,0.0,DRL,26.532486530456538,2.0,-0.2124384641647339
8,3.188500165939331,-3.0714619159698486,-13.397038459777832,0.0,0.0,DRL,25.830790733178674,2.0,1.598825216293335
9,3.876039981842041,-3.4267051219940186,-13.561978340148926,0.0,0.0,DRL,25.211396662553852,2.0,1.8963284492492676
10,4.566038131713867,-3.446056604385376,-13.735342025756836,0.0,0.0,DRL,24.560934392685798,2.0,1.9169471263885498
11,5.2668776512146,-3.2087440490722656,-13.815680503845215,0.0,0.0,DRL,23.821167155322964,2.0,1.8464303016662598
12,5.964275360107422,-2.8071017265319824,-13.821256637573242,0.0,0.0,DRL,22.97339208352646,2.0,1.5006957054138184
13,6.669439315795898,-2.3109352588653564,-13.802549362182617,0.0,0.0,DRL,22.338031041114434,2.0,-0.06138455867767334
14,7.369339466094971,-1.8401973247528076,-13.807976722717285,0.0,0.0,DRL,21.629779553607385,2.0,-1.4696989059448242
15,8.070296287536621,-1.579492211341858,-13.935192108154297,0.0,0.0,DRL,20.793078052215165,2.0,-1.781724214553833
16,8.772245407104492,-1.602819561958313,-14.067858695983887,0.0,0.0,DRL,20.17927162431685,2.0,-1.7396379709243774
17,9.47980785369873,-1.8467212915420532,-14.108208656311035,0.0,0.0,DRL,19.405265205639555,2.0,-1.2081416845321655
18,10.181604385375977,-2.2180421352386475,-14.093511581420898,0.0,0.0,DRL,18.801554363241973,2.0,0.42547035217285156
19,10.884243965148926,-2.5787193775177,-14.10944652557373,0.0,0.0,DRL,18.10396460864767,2.0,1.592418909072876
20,11.59215259552002,-2.7396438121795654,-14.21346378326416,0.0,0.0,DRL,17.459015967326646,2.0,1.8100364208221436
21,12.292874336242676,-2.6420633792877197,-14.29845905303955,0.0,0.0,DRL,16.761914804633626,2.0,1.7295246124267578
22,12.993886947631836,-2.346559524536133,-14.325227737426758,0.0,0.0,DRL,15.969461047770642,2.0,1.2058122158050537
23,13.695890426635742,-1.9409550428390503,-14.312871932983398,0.0,0.0,DRL,15.3429919834317,2.0,-0.8029844760894775
24,14.398765563964844,-1.573598027229309,-14.359284400939941,0.0,0.0,DRL,14.552037719516026,2.0,-1.4069751501083374
25,15.106892585754395,-1.4320296049118042,-14.45927619934082,0.0,0.0,DRL,13.85812397241463,2.0,-1.548691749572754
26,15.808857917785645,-1.5253711938858032,-14.522979736328125,0.0,0.0,DRL,13.132828185675141,2.0,-1.5097445249557495
27,16.511510848999023,-1.7892873287200928,-14.542632102966309,0.0,0.0,DRL,12.442649697814817,2.0,-1.108028531074524
28,17.214717864990234,-2.1489572525024414,-14.53467082977295,0.0,0.0,DRL,11.800795281856276,2.0,-0.33768796920776367
29,17.923072814941406,-2.5142860412597656,-14.5155668258667,0.0,0.0,DRL,11.147489615920763,2.0,0.5885224342346191
30,18.629985809326172,-2.775965690612793,-14.534567832946777,0.0,0.0,DRL,10.560107755205706,2.0,1.4419775009155273
31,19.331321716308594,-2.84561824798584,-14.607060432434082,0.0,0.0,DRL,9.847547464512159,2.0,0.711845874786377
32,20.033655166625977,-2.736330032348633,-14.62276840209961,0.0,0.0,DRL,9.225640078812678,2.0,-0.5013020038604736
33,20.736845016479492,-2.587839126586914,-14.621556282043457,0.0,0.0,DRL,8.488479630289687,2.0,-1.253543734550476
34,21.44066619873047,-2.5566768646240234,-14.669506072998047,0.0,0.0,DRL,7.8216965607158055,2.0,-1.3549588918685913
35,22.144676208496094,-2.692406415939331,-14.713018417358398,0.0,0.0,DRL,7.147873456340997,2.0,-1.2864556312561035
36,22.85375213623047,-2.955873489379883,-14.706628799438477,0.0,0.0,DRL,6.661603725438595,2.0,-0.18033933639526367
37,23.56139373779297,-3.265676736831665,-14.682150840759277,0.0,0.0,DRL,6.122735092772869,2.0,1.3154902458190918
38,24.267837524414062,-3.459044933319092,-14.737451553344727,0.0,0.0,DRL,5.530376540810142,2.0,1.5089476108551025
39,24.973657608032227,-3.4254674911499023,-14.80301570892334,0.0,0.0,DRL,4.885585970000807,2.0,0.4620668888092041
40,25.674226760864258,-3.239748239517212,-14.789910316467285,0.0,0.0,DRL,4.297906254921922,2.0,-1.6876716613769531
41,26.380842208862305,-3.1014673709869385,-14.841075897216797,0.0,0.0,DRL,3.607720781684016,2.0,-1.962813377380371
42,27.081857681274414,-3.2114500999450684,-14.948627471923828,0.0,0.0,DRL,3.1843554211111926,2.0,-1.9505770206451416
43,27.788755416870117,-3.534571886062622,-14.984414100646973,0.0,0.0,DRL,3.0816514520971814,2.0,0.0
44,28.49007225036621,-3.9402401447296143,-14.971661567687988,0.0,0.0,DRL,3.186089416306233,2.0,0.5130710601806641
45,29.19251823425293,-4.2206645011901855,-15.013437271118164,0.0,0.0,DRL,3.20108285299126,2.0,1.5808699131011963
46,29.895790100097656,-4.298540115356445,-15.109870910644531,0.0,0.0,DRL,3.1148752449056625,2.0,1.7684502601623535
47,30.604337692260742,-4.149448394775391,-15.172731399536133,0.0,0.0,DRL,3.0168528781682897,2.0,1.7378883361816406
48,31.31171989440918,-3.823049545288086,-15.183469772338867,0.0,0.0,DRL,2.8849502782511545,2.0,1.2477855682373047
49,32.0183219909668,-3.3966503143310547,-15.158974647521973,0.0,0.0,DRL,2.7597733659071646,2.0,-0.018899202346801758
50,32.71953201293945,-2.989774703979492,-15.16064739227295,0.0,0.0,DRL,2.892943490829661,2.0,-1.8025269508361816
51,33.42196273803711,-2.7816038131713867,-15.302085876464844,0.0,0.0,DRL,3.3113145765072094,2.0,-1.9174578189849854
52,34.1246223449707,-2.8679604530334473,-15.445008277893066,0.0,0.0,DRL,3.924976358245086,2.0,-1.8176649808883667
53,34.83254623413086,-3.169829845428467,-15.479461669921875,0.0,0.0,DRL,4.567148140608224,2.0,-0.3884894847869873
54,35.5395622253418,-3.566161632537842,-15.454060554504395,0.0,0.0,DRL,5.38605121104542,2.0,1.907029628753662
55,36.241275787353516,-3.8112435340881348,-15.585871696472168,0.0,0.0,DRL,6.162769489668738,2.0,1.9960155487060547
56,36.943485260009766,-3.7431299686431885,-15.748566627502441,0.0,0.0,DRL,6.749110793464439,2.0,1.9978351593017578
57,37.65092086791992,-3.440096616744995,-15.7997465133667,0.0,0.0,DRL,7.245366564449075,2.0,1.9971015453338623
58,38.35247802734375,-2.9826338291168213,-15.805085182189941,0.0,0.0,DRL,7.66288622797991,2.0,1.9979238510131836
59,39.054718017578125,-2.427032232284546,-15.798296928405762,0.0,0.0,DRL,8.263089671362497,2.0,1.998617172241211
60,39.75737762451172,-1.8120310306549072,-15.789628028869629,0.0,0.0,DRL,8.803823217432873,2.0,1.998094081878662
61,40.460086822509766,-1.161511778831482,-15.782050132751465,0.0,0.0,DRL,9.437007076712305,2.0,1.993253231048584
62,41.1631965637207,-0.49005216360092163,-15.776055335998535,0.0,0.0,DRL,9.996396466782784,2.0,1.945788860321045
63,41.8712272644043,0.19686666131019592,-15.750396728515625,0.0,0.0,DRL,10.738927345882859,2.0,1.9725878238677979
64,42.57794189453125,0.8855416774749756,-15.721522331237793,0.0,0.0,DRL,11.490312015705712,2.0,1.903714656829834
65,43.283931732177734,1.5743036270141602,-15.692773818969727,0.0,0.0,DRL,12.138867047069077,2.0,0.7236824035644531
66,43.984352111816406,2.218949794769287,-15.694452285766602,0.0,0.0,DRL,12.96874382969713,2.0,-1.8855639696121216
67,44.686195373535156,2.6282875537872314,-15.908814430236816,0.0,0.0,DRL,13.802470224047616,2.0,-1.9984517097473145
68,45.3880615234375,2.660473346710205,-16.146499633789062,0.0,0.0,DRL,14.509309015649722,2.0,-1.9995430707931519
69,46.089820861816406,2.4218931198120117,-16.25157356262207,0.0,0.0,DRL,15.13046082550883,2.0,-1.9991686344146729
70,46.79192352294922,2.001960277557373,-16.287445068359375,0.0,0.0,DRL,15.702796248843402,2.0,-1.9956793785095215
71,47.49955368041992,1.466373085975647,-16.27629852294922,0.0,0.0,DRL,16.419747153602625,2.0,1.7283778190612793
72,48.2015266418457,0.9953750371932983,-16.403812408447266,0.0,0.0,DRL,15.70246782607602,2.0,0.7118532657623291
73,48.903953552246094,0.8245099782943726,-16.526935577392578,0.0,0.0,DRL,14.951231920325874,2.0,1.7694125175476074
74,49.60700225830078,0.8663395047187805,-16.61188316345215,0.0,0.0,DRL,14.33428484541347,2.0,1.9075627326965332
75,50.3104248046875,1.1193122863769531,-16.678524017333984,0.0,0.0,DRL,13.655757334491197,2.0,1.9145140647888184
76,51.01398468017578,1.5315804481506348,-16.706218719482422,0.0,0.0,DRL,12.852804246365878,2.0,1.9826130867004395
77,51.71754455566406,2.049640417098999,-16.715900421142578,0.0,0.0,DRL,12.321979906783085,2.0,0.8714916706085205
78,52.427066802978516,2.6114041805267334,-16.716779708862305,0.0,0.0,DRL,11.635032552634058,2.0,0.8231663703918457
79,53.12935256958008,3.0992038249969482,-16.704782485961914,0.0,0.0,DRL,11.176737730207545,2.0,-1.8537813425064087
80,53.83152770996094,3.413471221923828,-16.84779930114746,0.0,0.0,DRL,10.542033039769061,2.0,-1.9464136362075806
81,54.53373718261719,3.396890640258789,-17.03036880493164,0.0,0.0,DRL,9.878857477904075,2.0,-1.7916040420532227
82,55.23603820800781,3.1385650634765625,-17.099864959716797,0.0,0.0,DRL,9.13929906272147,2.0,0.5834176540374756
83,55.93889617919922,2.8014168739318848,-17.115633010864258,0.0,0.0,DRL,8.36709611818848,2.0,1.9936800003051758
84,56.642398834228516,2.6758928298950195,-17.277400970458984,0.0,0.0,DRL,7.620023135111926,2.0,1.9997138977050781
85,57.35062789916992,2.8327524662017822,-17.385175704956055,0.0,0.0,DRL,6.965884587981216,2.0,1.9927210807800293
86,58.05261993408203,3.1948792934417725,-17.415416717529297,0.0,0.0,DRL,6.505235529680645,2.0,1.6565284729003906
87,58.755123138427734,3.681126594543457,-17.40708351135254,0.0,0.0,DRL,6.125865548058838,2.0,-0.9821984767913818
88,59.45817184448242,4.1321330070495605,-17.476329803466797,0.0,0.0,DRL,5.729907343415305,2.0,-1.8359136581420898
89,60.161624908447266,4.28790283203125,-17.67315673828125,0.0,0.0,DRL,5.387030281963972,2.0,-1.8922250270843506
90,60.8647346496582,4.154754161834717,-17.801626205444336,0.0,0.0,DRL,4.672065982366712,2.0,-1.5437424182891846
91,61.56784439086914,3.830348253250122,-17.834531784057617,0.0,0.0,DRL,3.942822276248278,2.0,0.0
92,62.271183013916016,3.453153133392334,-17.84119415283203,0.0,0.0,DRL,3.227943000665832,2.0,1.787487506866455
93,62.9749755859375,3.2504405975341797,-17.98396110534668,0.0,0.0,DRL,2.601435925783338,2.0,1.9828319549560547
94,63.678340911865234,3.340764284133911,-18.13810920715332,0.0,0.0,DRL,2.3893730008332166,2.0,1.9321589469909668
95,64.3814468383789,3.655275821685791,-18.20646095275879,0.0,0.0,DRL,2.6447613285938902,2.0,0.0
96,65.08455657958984,4.057868957519531,-18.214889526367188,0.0,0.0,DRL,2.8920510117480975,2.0,-1.8307265043258667
97,65.80626678466797,4.283062934875488,-18.377267837524414,0.0,0.0,DRL,3.2195460291989386,2.0,-1.9676357507705688
98,66.50678253173828,4.207489490509033,-18.50601577758789,0.0,0.0,DRL,3.3104690797882226,2.0,-1.994666337966919
99,67.20610046386719,3.9037022590637207,-18.554601669311523,0.0,0.0,DRL,3.3098683236860706,2.0,-1.9972960948944092
100,67.91169738769531,3.4421510696411133,-18.555143356323242,0.0,0.0,DRL,3.3862051272054043,2.0,-1.9976696968078613
101,68.61234283447266,2.887058973312378,-18.543943405151367,0.0,0.0,DRL,3.473977457654665,2.0,-1.994065761566162
102,69.31390380859375,2.2726690769195557,-18.53227424621582,0.0,0.0,DRL,3.7937105760815393,2.0,-1.9971145391464233
103,70.01611328125,1.6229702234268188,-18.52269744873047,0.0,0.0,DRL,4.120640346926124,2.0,-1.9983290433883667
104,70.72364807128906,0.9475017189979553,-18.496912002563477,0.0,0.0,DRL,4.673597926552379,2.0,-1.9949865341186523
105,71.42495727539062,0.26532208919525146,-18.475542068481445,0.0,0.0,DRL,5.1879930748576175,2.0,-1.9507712125778198
106,72.12711334228516,-0.42332643270492554,-18.460575103759766,0.0,0.0,DRL,5.988981889399937,2.0,0.9900195598602295
107,72.82975006103516,-1.0112574100494385,-18.580862045288086,0.0,0.0,DRL,6.634288392266298,2.0,1.8700404167175293
108,73.53274536132812,-1.2414921522140503,-18.84357452392578,0.0,0.0,DRL,7.434181284037163,2.0,1.9345335960388184
109,74.23495483398438,-1.1508800983428955,-19.00815773010254,0.0,0.0,DRL,8.151267785854627,2.0,1.8938653469085693
110,74.94242095947266,-0.83985435962677,-19.047439575195312,0.0,0.0,DRL,8.87112352014073,2.0,1.6977086067199707
111,75.64410400390625,-0.3957747519016266,-19.039791107177734,0.0,0.0,DRL,9.564018678779572,2.0,1.1638717651367188
112,76.34634399414062,0.10088108479976654,-19.022226333618164,0.0,0.0,DRL,10.164768913256102,2.0,-1.9874961376190186
113,77.04945373535156,0.4618431031703949,-19.187725067138672,0.0,0.0,DRL,10.974467222885355,2.0,-1.9880472421646118
114,77.75213623046875,0.46661674976348877,-19.407323837280273,0.0,0.0,DRL,11.609482314037775,2.0,-1.9730260372161865
115,78.45962524414062,0.21460649371147156,-19.478515625,0.0,0.0,DRL,12.329020083691994,2.0,-1.8348755836486816
116,79.16620635986328,-0.2063371241092682,-19.479248046875,0.0,0.0,DRL,13.00835594659421,2.0,-0.8384947776794434
117,79.86731719970703,-0.6903721690177917,-19.45868682861328,0.0,0.0,DRL,13.704905654213707,2.0,0.04334735870361328
118,80.56944274902344,-1.1016000509262085,-19.47953224182129,0.0,0.0,DRL,14.370416941392632,2.0,0.5939080715179443
119,81.27251434326172,-1.3516499996185303,-19.53265380859375,0.0,0.0,DRL,15.17963538512303,2.0,0.9848041534423828
120,81.97624969482422,-1.4237277507781982,-19.586353302001953,0.0,0.0,DRL,15.913754613455147,2.0,1.3675537109375
121,82.68025970458984,-1.329010248184204,-19.633020401000977,0.0,0.0,DRL,16.63119458536563,2.0,1.448500156402588
122,83.38426971435547,-1.0892976522445679,-19.66077995300293,0.0,0.0,DRL,17.2717526725826,2.0,1.0264863967895508
123,84.0882797241211,-0.7571775913238525,-19.662120819091797,0.0,0.0,DRL,17.91023391517569,2.0,0.3163931369781494
124,84.797119140625,-0.4182453453540802,-19.6429500579834,0.0,0.0,DRL,18.66710147190482,2.0,-0.6905784606933594
125,85.49974060058594,-0.18182244896888733,-19.670047760009766,0.0,0.0,DRL,19.4325997586062,2.0,-1.1443864107131958
126,86.2028579711914,-0.12296108901500702,-19.72556495666504,0.0,0.0,DRL,20.08043289539958,2.0,-1.0036479234695435
127,86.90686798095703,-0.2271670550107956,-19.75010871887207,0.0,0.0,DRL,20.741500242842378,2.0,0.8097000122070312
128,87.61087799072266,-0.38052690029144287,-19.759489059448242,0.0,0.0,DRL,21.42809484699702,2.0,1.924990177154541
129,88.31488800048828,-0.3680071234703064,-19.862964630126953,0.0,0.0,DRL,22.235439893076677,2.0,1.9822132587432861
130,89.0188980102539,-0.12318557500839233,-19.95145606994629,0.0,0.0,DRL,22.847741669517962,2.0,1.9758057594299316
131,89.72262573242188,0.2941839396953583,-19.987817764282227,0.0,0.0,DRL,23.707835727297603,2.0,1.9999136924743652
132,90.42573547363281,0.8230319023132324,-20.000049591064453,0.0,0.0,DRL,24.26167408296126,2.0,1.997835636138916
133,91.12884521484375,1.4216482639312744,-20.00312042236328,0.0,0.0,DRL,25.02856661443053,2.0,1.8960063457489014
134,91.83195495605469,2.059567451477051,-20.001972198486328,0.0,0.0,DRL,25.809635552529915,2.0,-0.6184921264648438
135,92.53506469726562,2.6315672397613525,-20.089649200439453,0.0,0.0,DRL,26.490291019503196,2.0,-1.9461263418197632
136,93.23853302001953,2.8803021907806396,-20.343923568725586,0.0,0.0,DRL,27.209635326069698,2.0,-1.9918322563171387
137,93.94100952148438,2.796199321746826,-20.527551651000977,0.0,0.0,DRL,27.969883921303182,2.0,-1.9930344820022583
138,94.64321899414062,2.479538917541504,-20.60272216796875,0.0,0.0,DRL,28.540790659946573,2.0,-1.9816266298294067
139,95.3458251953125,2.011256694793701,-20.628082275390625,0.0,0.0,DRL,29.31718072360687,2.0,-1.950846552848816
140,96.04893493652344,1.451361060142517,-20.634639739990234,0.0,0.0,DRL,29.937766530124485,2.0,-1.8103300333023071
141,96.75204467773438,0.8431961536407471,-20.63380241394043,0.0,0.0,DRL,30.68437156352012,2.0,-0.9841742515563965
142,97.45515441894531,0.24200387299060822,-20.639976501464844,0.0,0.0,DRL,31.30759909131865,2.0,0.6923191547393799
143,98.15826416015625,-0.22377727925777435,-20.738027572631836,0.0,0.0,DRL,32.011306485168134,1.999995470046997,1.9877727031707764
144,98.86186218261719,-0.388754665851593,-20.9544620513916,0.0,0.0,DRL,32.738206464648464,0.0,1.9283738136291504
